文献列表,数据排序,名称,杂志名称,年份,classify,monomer1,monomer1(wt%),monomer2,monomer2(wt%),单体材料3,"比例
(wt%)",单体材料4,"比例
(wt%)",Frontal Velocity(cm/min),Frontal Temperature(℃),环境温度(℃),催化剂,"用量
(wt%)",抑制剂,"用量
(wt%)",交联剂,"用量
(wt%)",initiator1,initiator1(wt%),initiator2,initiator2(wt%),引发时间(min),"Pot life
适用期(h)",degree of curing(%),"能量输入
(J)","反应焓
(J/g)","粘度
(mPa.s)","诱导期
(min)",断裂伸长率(%),"硬度
(MPa)",弹性模量(MPa),断裂强度(MPa),Tensile strength(MPa),"拉伸模量
(MPa)",拉伸应力(MPa),"弯曲强度
(MPa)","弯曲模量
(MPa)","压缩强度
(MPa)","压缩模量
(MPa)","抗张强度
(MPa)","抗压强度
(KPa)","储能模量
(MPa)","损耗模量
(MPa)","降低模量
(MPa)","剪切强度
(MPa)","切线模量
（kPa）","冲击强度
(MPa)",Young's modulus(MPa),介电常数,"介电损耗
tan","电导率
（mS/m）","光敏性
（%）",glass transition temperature（℃）,平衡溶胀比ESR（%）,"不同pH溶胀比
（%）",pH,不同时间溶胀比（%）,"时间
（h）",不同温度溶胀比（%）,"温度
（C）","3D打印长度
（mm）","3D打印速度
（mm/s）",备注1,备注2,引发体系,引发方式
46,610,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3,188.5,,DBTDL,0.14 ,PC,0.14 ,,,APS,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"二月桂酸二丁基锡（DBTDL），焦儿茶酚（PC），2,2'-偶氮-异丁腈（AIBN），过氧化苯甲酰（BPO）;过氧化氢丁酯（tBP）",非绝热的玻璃试管（内径：16毫米）,,
46,611,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3,242.5,,DBTDL,0.28 ,PC,0.28 ,,,APS,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,612,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3,269.5,,DBTDL,0.28 ,PC,0.28 ,,,APS,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,613,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3.4,316,,DBTDL,0.28 ,PC,0.28 ,,,AIBN,0.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,614,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3.6,211.9,,DBTDL,0.28 ,PC,0.28 ,,,APS,1.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,615,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,3.6,306,,DBTDL,0.28 ,PC,0.28 ,,,AIBN,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,616,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,4,288.5,,DBTDL,0.28 ,PC,0.13 ,,,APS,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,617,Frontal Polymerization of Diurethane Diacrylates,JOURNAL OF SEPARATION SCIENCE,2008,,HDI,42.3 ,HEA,57.7 ,,,,,4,303,,DBTDL,0.28 ,PC,0.28 ,,,BPO,1.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,618,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,epoxy,BADGE,77.1 ,EOM,22.9 ,,,,,14.2,260,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,6-己二醇二丙烯酸酯（HDDA）；1,1,2,2-四苯基乙烷-1,2-二醇（TPED）；双酚A二缩水甘油醚（BADGE）；双（叔丁基环己基）过氧二碳酸酯（BCPC）；EOM（（3-乙氧基-3-基）甲醇）",,光引发体系,
47,619,Frontal-Photopolymerization of Fully Biobased Epoxy Composites,Macromolecular,2022,epoxy,DGEVA,98,CE,2,,,,,48,280,,,,,,,,TPED,1,PAG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"香草醇二缩水甘油醚（DGEVA）；3,4-环氧环己基甲基3,4-环氧环己烷羧酸酯（CE）；1,1,2,2-四苯基-1,2乙二醇（TPED）；对辛氧基苯基）苯基碘六氟锑酸铵（PAG）；苄基三乙基氯化铵（TEBAC）",,光引发体系,紫外灯照射
47,620,Frontal-Photopolymerization of Fully Biobased Epoxy Composites,Macromolecular,2022,epoxy,DGEVA,98,CE,2,,,linen,2层,62,277,,,,,,,,TPED,1,PAG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浸渍,,光引发体系,
47,621,Frontal-Photopolymerization of Fully Biobased Epoxy Composites,Macromolecular,2022,epoxy,DGEVA,98,CE,2,,,cellulose,2层,66,278,,,,,,,,TPED,1,PAG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浸渍,,光引发体系,
47,622,Frontal-Photopolymerization of Fully Biobased Epoxy Composites,Macromolecular,2022,epoxy,DGEVA,98,CE,2,,,linen,1层,67,285,,,,,,,,TPED,1,PAG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浸渍,,光引发体系,
47,623,Frontal-Photopolymerization of Fully Biobased Epoxy Composites,Macromolecular,2022,epoxy,DGEVA,98,CE,2,,,cellulose,1层,69,285,,,,,,,,TPED,1,PAG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浸渍,,光引发体系,
48,624,Radical induced cationic frontal polymerization for preparation of epoxy composites,COMPOSITES PART A-APPLIED SCIENCE AND MANFACTURING,2020,epoxy,BADGE,100,,,,,,,4.29,,,,,,,,,TPED,1.08,I-Al,0.1mol%,,,,,,293,,,262.3,,,,,,,,,,,,,,4201.5,,,,,,,,,,,,,,,,,,,"甲基六氢苯酐（MHHPA）；1,6-己二醇二缩水甘油醚（HDDGE）；1,3-双（2,3-环氧丙氧基）-2,2-二甲基丙烷（NPDGE）；（3-乙基氧烷-3-基）甲醇（EOM）；",,光引发体系,紫外灯照射
48,625,Radical induced cationic frontal polymerization for preparation of epoxy composites,COMPOSITES PART A-APPLIED SCIENCE AND MANFACTURING,2020,epoxy,BADGE,84.37 ,CE,15.63 ,,,,,4.34,,,,,,,,,TPED,1.14 ,I-Al,0.1mol%,,,,,,245,,,259.2,,,,,,,,,,,,,,4530.7,,,,,,,,,,,,,,,,,,,,,光引发体系,紫外灯照射
48,626,Radical induced cationic frontal polymerization for preparation of epoxy composites,COMPOSITES PART A-APPLIED SCIENCE AND MANFACTURING,2020,epoxy,BADGE,86.29 ,NPDGE,13.71 ,,,,,4.53,,,,,,,,,TPED,1.16 ,I-Al,0.1mol%,,,,,,227,,,229.6,,,,,,,,,,,,,,4334.2,,,,,,,,,,,,,,,,,,,,,光引发体系,
48,627,Radical induced cationic frontal polymerization for preparation of epoxy composites,COMPOSITES PART A-APPLIED SCIENCE AND MANFACTURING,2020,epoxy,BADGE,84.58 ,HDDGE,15.42 ,,,,,5.11,,,,,,,,,TPED,1.14 ,I-Al,0.1mol%,,,,,,254,,,221,,,,,,,,,,,,,,4275.2,,,,,,,,,,,,,,,,,,,,,光引发体系,
48,628,Radical induced cationic frontal polymerization for preparation of epoxy composites,COMPOSITES PART A-APPLIED SCIENCE AND MANFACTURING,2020,epoxy,BADGE,84.31 ,EOM,15.69 ,,,,,7.14,,,,,,,,,TPED,1.14 ,I-Al,0.1mol%,,,,,,356,,,245.1,,,,,,,,,,,,,,3995.1,,,,,,,,,,,,,,,,,,,,,光引发体系,
48,629,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,epoxy,BADGE,77.1 ,EOM,22.9 ,,,,,14.2,260,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,6-己二醇二丙烯酸酯（HDDA）；1,1,2,2-四苯基乙烷-1,2-二醇（TPED）；双酚A二缩水甘油醚（BADGE）；双（叔丁基环己基）过氧二碳酸酯（BCPC）；EOM（（3-乙氧基-3-基）甲醇）",,光引发体系,
49,630,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,100,,,,,,,0.81,234.5,,C5H11NO2,,,,,,TI,2,PI,,,,,,,165,,,,,,,,,,,,,,,,,,,,3.7,,,,,,88.7,,,,,,,,,,"多壁碳纳米管（MWCNT）；3,4-环氧环己基甲酸酯30,40-环氧环己基甲酯（EP-211）；亚硝酸异戊酯（C5H11NO2）N、 N-二甲基甲酰胺（DMF）；三氟化硼胺络合物作为热引发剂（TI）；六氟锑酸钠磺酸盐混合物作为光引发剂（PI）；羧基官能化多壁碳纳米管（MWCNTs-COOH）",,光引发体系,
49,631,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99,MWCNT,1,,,,,0.98,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,192,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,光引发体系,
49,632,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99,MWCNTs-COOH,1,,,,,1.43,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,224,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,光引发体系,
49,633,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.2,MWCNT,0.8,,,,,2.15,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,165,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,光引发体系,
49,634,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.4,MWCNT,0.6,,,,,2.41,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,146,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,光引发体系,
49,635,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.2,MWCNTs-COOH,0.8,,,,,2.54,211.3,,C5H11NO2,,,,,,TI,2,PI,,,,,,,206,,,,,,,,,,,,,,,,,,,,15,,,,,,105.1,,,,,,,,,,,,光引发体系,
49,636,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.6,MWCNT,0.4,,,,,2.63,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,139,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,光引发体系,
49,637,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.4,MWCNTs-COOH,0.6,,,,,2.72,224.2,,C5H11NO2,,,,,,TI,2,PI,,,,,,,198,,,,,,,,,,,,,,,,,,,,19.9,,,,,,107.4,,,,,,,,,,,,光引发体系,紫外光照
49,638,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.8,MWCNT,0.2,,,,,2.89,,,C5H11NO2,,,,,,TI,2,PI,,,,,,,133,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,光引发体系,
49,639,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.6,MWCNTs-COOH,0.4,,,,,3.04,226.6,,C5H11NO2,,,,,,TI,2,PI,,,,,,,185,,,,,,,,,,,,,,,,,,,,28.3,,,,,,146,,,,,,,,,,,,光引发体系,
49,640,Rapid Preparation of MWCNT s/Epoxy Resin Nanocomposites by Photoinduced Frontal Polymerization,MATERIALS,2020,epoxy,EP-221,99.8,MWCNTs-COOH,0.2,,,,,3.15,227.9,,C5H11NO2,,,,,,TI,2,PI,,,,,,,179,,,,,,,,,,,,,,,,,,,,11.5,,,,,,92.4,,,,,,,,,,,,光引发体系,
49,641,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,3.8,220.5,,,,,,,,I-Al,0.02mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,2,2-四苯基-1,2-乙二醇（TPED，简称I-TI）；阳离子光引发剂（对辛氧基苯基）苯基碘六氟锑酸盐（I-Sb）；双酚A二缩水甘油醚（BADGE）；氟化烷氧基铝酸盐（对辛氧基苯基）苯基碘鎓盐（表示为I-Al，用作阳离子引发剂）",,热引发体系,
49,642,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,5.1,234.6,,,,,,,,I-Al,0.05mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,643,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,5.1,234.5,,,,,,,,I-Al,2mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,644,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,6,236.3,,,,,,,,I-Al,0.08mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,645,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,6.2,240.8,,,,,,,,I-Al,2mol%,I-TI,4.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,646,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,6.4,244.9,,,,,,,,I-Al,2mol%,I-TI,6.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,647,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,7,242.4,,,,,,,,I-Al,0.1mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,648,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,7,245.1,,,,,,,,I-Al,2mol%,I-TI,8.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,649,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,9.2,268.7,,,,,,,,I-Al,0.25mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,650,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,10.5,279,,,,,,,,I-Al,1mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
49,651,Direct writing of continuous carbon fibers/epoxy thermoset composites with high-strength and low energy-consumption,Additive Manufacturing,2021,epoxy,BADGE,100,,,,,,,11.2,291,,,,,,,,I-Al,2mol%,I-TI,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,UV光源
50,652,Recent Advances in Cationic Photopolymerization,JOURNAL OF PHOTOPOLYMERS SCIENCE AND TECHNOLOGY,2019,epoxy,BADGE,97,SiO2,3,,,,,6.8,,,,,,,,,IOC-8,1,TPED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
50,653,Recent Advances in Cationic Photopolymerization,JOURNAL OF PHOTOPOLYMERS SCIENCE AND TECHNOLOGY,2019,epoxy,BADGE,98,SiO2,2,,,,,6.9,,,,,,,,,IOC-8,1,TPED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
50,654,Recent Advances in Cationic Photopolymerization,JOURNAL OF PHOTOPOLYMERS SCIENCE AND TECHNOLOGY,2019,epoxy,BADGE,99,SiO2,1,,,,,7.4,,,,,,,,,IOC-8,1,TPED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
50,655,Recent Advances in Cationic Photopolymerization,JOURNAL OF PHOTOPOLYMERS SCIENCE AND TECHNOLOGY,2019,epoxy,BADGE,100,SiO2,0,,,,,7.5,,,,,,,,,IOC-8,1,TPED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,双酚A二缩水甘油醚（BADGE）；,,光引发体系,UV光源
51,656,Successful UV-Induced RICFP of Epoxy-Composites,MACROMOLECULAR CHEMISTRY AND PHYSICS,2017,epoxy,BADGE,97.1 ,SiO2,2.9 ,,,,,6.82,202,,,,,,,,IOC-8,3.66 ,TPED,2.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,光引发,UV光源
51,657,Successful UV-Induced RICFP of Epoxy-Composites,MACROMOLECULAR CHEMISTRY AND PHYSICS,2017,epoxy,BADGE,98.0 ,SiO2,2.0 ,,,,,6.9,190,,,,,,,,IOC-8,3.70 ,TPED,2.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,光引发,UV光源
51,658,Successful UV-Induced RICFP of Epoxy-Composites,MACROMOLECULAR CHEMISTRY AND PHYSICS,2017,epoxy,BADGE,99.0 ,SiO2,1.0 ,,,,,7.46,187,,,,,,,,IOC-8,3.73 ,TPED,2.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,光引发,UV光源
51,659,Successful UV-Induced RICFP of Epoxy-Composites,MACROMOLECULAR CHEMISTRY AND PHYSICS,2017,epoxy,BADGE,100.0 ,SiO2,0.0 ,,,,,7.5,192,,,,,,,,IOC-8,3.77 ,TPED,2.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,四苯基乙二醇（TPED，苯并吡那醇）；碘盐PAG p-（辛氧基苯基）苯基碘酸六氟锑酸酯（IOC-8 SbF6）；双酚A二缩水甘油醚（BADGE）,,光引发,UV光源
52,660,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,acrylate,HDDA,12.4 ,BCPC,87.6 ,,,,,3.2,195,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
52,661,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,acrylate,HDDA,9.1 ,BCPC,90.9 ,,,,,4.8,219,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
52,662,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,acrylate,HDDA,5.9 ,BCPC,94.1 ,,,,,6.3,220,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
52,663,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,acrylate,HDDA,2.9 ,BCPC,97.1 ,,,,,8.1,241,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
52,664,Radical‑induced cationic frontal polymerisation for prepreg technology,MONATSHEFE FUR CHEMIE,2021,acrylate,HDDA,0.0 ,BCPC,100.0 ,,,,,16.6,265,,,,,,,,TPED,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
53,665,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Ca-Bentonite,49,,,,,2.4,161.2,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
53,666,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Na-Bentonite,49,,,,,3,157.1,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,667,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Dried Ca-Bentonite,49,,,,,3.5,174.5,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,668,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,fumed silica,49.00 ,milled carbon,0.00 ,,,3.8,195.8,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"三羟甲基丙烷三丙烯酸酯（TMPTA）；过氧化苯甲酰（BPO）、1,1-二（叔丁基过氧基）3,3,5-三环己烷（Luperox®231）；Polygloss®90高岭土；",,热引发体系,烙铁加热
53,669,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Dried Laponite,49,,,,,4.7,187.9,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,670,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,fumed silica,48.93 ,milled carbon,0.07 ,,,5.3,197.6,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,671,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Tale,49,,,,,6.9,205.7,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,672,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Dried Na-Bentonite,49,,,,,6.9,196.1,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,673,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,fumed silica,48.83 ,milled carbon,0.17 ,,,7,201,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,674,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Kaolin,49,,,,,7.1,215.1,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,675,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,Calcium Carbonate,49,,,,,7.3,200.7,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,676,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,fumed silica,48.71 ,milled carbon,0.29 ,,,9,203.5,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
53,677,Thermal transport and chemical effects of fillers on free-radical frontal polymerization,JOURNAL OF POLYMER SCIENCE,2020,acrylate,TMTPA,51,fumed silica,48.56 ,milled carbon,0.44 ,,,12.6,217.9,,,,,,,,Luperox®231,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
54,678,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,80.8 ,FS,2.5 ,CC,16.7 ,,,,,,,,,,,,Luperox 231,1,,,,,,,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,烙铁加热
54,679,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,90.7 ,FS,2.8 ,G,6.5 ,,,,,,,,,,,,Luperox 231,1,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
54,680,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,92.4 ,FS,2.9 ,G,4.8 ,,,20.3,136.5,,,,,,,,Luperox 231,1,,,,,,,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
54,681,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,94.2 ,FS,2.9 ,G,2.9 ,,,21.8,227.4,,,,,,,,Luperox 231,1,,,,,,,,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
